GENUS;SPECIES;ORDER;FAMILY;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Cheiracanthoides;borealis;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;Tareya River;Daxan layers;Asia;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;borealis;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;n;Tareya River;Uryun beds;Asia;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;comptus;Incerti_ordinis;Incertae_familiae;N;Devonian;Emsian;407,6;Givetian;382,7;395,15;N;Delaware County or Franklin County;Delaware limestone;North America;Asia;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;comptus;Incerti_ordinis;Incertae_familiae;Y;Devonian;Emsian;407,6;Givetian;382,7;395,15;N;Kuh-e-Lakhal mountains;;North America;Asia;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;comptus;Incerti_ordinis;Incertae_familiae;Y;Devonian;Emsian;407,6;Givetian;382,7;395,15;N;Tareya River;Dolgan layers;North America;Asia;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;dolosus;Incerti_ordinis;Incertae_familiae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Ganxi-Shawozi section;Xiejiawan;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;estonicus;Incerti_ordinis;Incertae_familiae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Narva River near Gorodenka;Vadja Substage;Europe;X;X;X;;N;0;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;estonicus;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Eividovichi-328 borehole;Vadja Substage;Europe;X;X;X;;N;0;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;mosolovicus;Incerti_ordinis;Incertae_familiae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;West Lekeiyaga-46 borehole;Lekeiyaga;Europe;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;nativus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Dvoriki-2 borehole;Stoniskiai;Europe;X;X;X;;N;0;0;0;1;0;0;0;Y;N;NA
Cheiracanthoides;nativus;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Kunkojai-12 core;Stoniskiai;Europe;X;X;X;;N;0;0;0;1;0;0;0;Y;N;NA
Cheiracanthoides;nativus;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Ledai?179 borehole;Stoniskiai;Europe;X;X;X;;N;0;0;0;1;0;0;0;Y;N;NA
Cheiracanthoides;pinskensis;Incerti_ordinis;Incertae_familiae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Pinsk 10 borehole;Kostiukovichy;Europe;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;pinskensis;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Zhitkovichi 2 borehole;Kostiukovichy;Europe;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;pinskensis;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Borehole ? 6629;Veliky Most Subformation;Europe;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;planus;Incerti_ordinis;Incertae_familiae;N;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Lygumai-45 core;Jura;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Cheiracanthoides;planus;Incerti_ordinis;Incertae_familiae;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Kunkojai-12 core;Tilze;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Cheiracanthoides;planus;Incerti_ordinis;Incertae_familiae;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Tomashevka-11 borehole;Domatchevo;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Cheiracanthoides;planus;Incerti_ordinis;Incertae_familiae;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Baltupenai-83 core;Tilze;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Cheiracanthoides;proprius;Incerti_ordinis;Incertae_familiae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Kaniukai-261 borehole;Kernave;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;proprius;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Saravai-427 borehole;Kernave;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;proprius;Incerti_ordinis;Incertae_familiae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Stakiai-255 borehole;Kernave;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;rarus;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Asia;X;X;X;;N;0;0;1;0;0;0;0;Y;N;NA
Cheiracanthoides;sp.;Incerti_ordinis;Incertae_familiae;N;S - D;Pridoli;423;Emsian;393,3;408,15;N;Man Brook;Old Red Sandstone;Asia;Europe;X;X;;N;1;1;0;0;1;1;0;Y;N;NA
Cheiracanthoides;sp.;Incerti_ordinis;Incertae_familiae;Y;S - D;Pridoli;423;Emsian;393,3;408,15;N;Chalonnes;La Grange;Asia;Europe;X;X;;N;1;1;0;0;1;1;0;Y;N;NA
Cheiracanthoides;sp.;Incerti_ordinis;Incertae_familiae;Y;S - D;Pridoli;423;Emsian;393,3;408,15;N;Lijiang County;Shanjiang and Alengchu;Asia;Europe;X;X;;N;1;1;0;0;1;1;0;Y;N;NA
Cheiracanthoides;wangi;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Longmenshan section;Xiejiawan;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;wangi;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Liujingzhen;Yukiang and Ertang;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;wangi;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Lijiang County;Alengchu;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;wangi;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Lijiang County;Shanjiang and Alengchu;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Climatius;enodiscosta;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Seripona village;Catavi;South America;X;X;X;;S;0;1;0;0;0;0;0;N;Y;NA
Climatius;scutiger;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Forfarshire;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;reticulatus;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Turin Hill;Dundee Flagstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;reticulatus;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Balruddery;Dundee Flagstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;reticulatus;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Forfarshire;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;sp.;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;Y;McAras Brook;Knoydart;North America;Europe;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;sp.;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;Y;Blacksmith's Fork;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;sp.;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;Y;Cottonwood Canyon;Water Canyon;North America;Europe;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;sp.;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;Y;Turin Hill;Dundee Flagstone;North America;Europe;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Eifellepis;werneri;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Eifelian;387,7;397,65;N;Schurf Wetteldorfer Richtschnitt;Lauch;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Eifellepis;werneri;Incerti_ordinis;Climatiidae;Y;Devonian;Emsian;407,6;Eifelian;387,7;397,65;N;Schurf Wetteldorfer Richtschnitt;Heisdorf;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Endemolepis;inconstans;Incerti_ordinis;Climatiidae;N;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Stoniskiai-1 borehole;Jura;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Endemolepis;inconstans;Incerti_ordinis;Climatiidae;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Tomashevka-11 borehole;Domatchevo;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Endemolepis;inconstans;Incerti_ordinis;Climatiidae;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Ledai?179 borehole;Lapes;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Endemolepis;inconstans;Incerti_ordinis;Climatiidae;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Baltupenai-83 core;Lower Tilze Subformation;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Erriwacanthus;falcatus;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Dzwinogrod;Podolian Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Erriwacanthus;manbrookensis;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Man Brook;Lower Old Red Sandstone;Europe;X;X;X;;N;1;1;0;0;0;0;0;N;N;NA
Erriwacanthus;sp.;Incerti_ordinis;Climatiidae;N;S - D;Pridoli;423;Emsian;393,3;408,15;N;Cradley;Ledbury;Europe;X;X;X;;N;1;1;0;0;0;0;0;N;N;NA
Erriwacanthus;sp.;Incerti_ordinis;Climatiidae;Y;S - D;Pridoli;423;Emsian;393,3;408,15;N;Cusop Dingle;Lower Old Red Sandstone;Europe;X;X;X;;N;1;1;0;0;0;0;0;N;N;NA
Fecundosquama;basiglobosa;Incerti_ordinis;Tchunacanthidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Kurtuvenai-162 borehole;Jura or Lapes;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Fecundosquama;basiglobosa;Incerti_ordinis;Tchunacanthidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;G?luva-99 borehole;Jura or Lapes;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Hanilepis;wangi;Incerti_ordinis;Climatiidae;N;Silurian;Ludfordian;425,6;Ludfordian;423;424,3;N;Xiaoxing Reservoir;Yulongsi and Miaogao;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Helolepis;bellarugosus;Incerti_ordinis;Climatiidae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Delaware County or Franklin County;Delaware limestone;North America;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Helolepis;venustiloides;Incerti_ordinis;Climatiidae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Delaware County or Franklin County;Delaware limestone;North America;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Iranolepis;ginteri;Incerti_ordinis;Climatiidae;N;Devonian;Frasnian;382,7;Frasnian;372,2;377,45;N;Chahriseh;horizon GI4;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Laliacanthus;ligeriensis;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Chalonnes;La Grange;Asia;Europe;X;X;;N;0;1;1;0;1;1;0;Y;N;NA
Laliacanthus;ligeriensis;Incerti_ordinis;Climatiidae;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Al Qalibah region;Jawf;Asia;Europe;X;X;;N;0;1;1;0;1;1;0;Y;N;NA
Laliacanthus;singularis;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Ludza-15 borehole;;Europe;X;X;X;;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Latviacanthus;ventspilsensis;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Eifelian;387,7;397,65;N;Ventspils;Kemeri stage;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Minioracanthus;laevis;Incerti_ordinis;Climatiidae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Astriakalnis-254 borehole;;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Minioracanthus;laevis;Incerti_ordinis;Climatiidae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Pusne-286 borehole;Kernave;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Monospina;erecta;Incerti_ordinis;Acritolepidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Olenya-2 borehole;;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Monospina;erecta;Incerti_ordinis;Acritolepidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Olenya-3 borehole;;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Monospina;erecta;Incerti_ordinis;Acritolepidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Indiga-379 borehole;Eptarma;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Monospina;erecta;Incerti_ordinis;Acritolepidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Vuktyl-42 borehole;;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Nodocosta;denisoni;Incerti_ordinis;?Climatiidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Blacksmith's Fork;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;N;Y;NA
Nodocosta;denisoni;Incerti_ordinis;?Climatiidae;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Dry Lake;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;N;Y;NA
Nodocosta;denisoni;Incerti_ordinis;?Climatiidae;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Delle;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;N;Y;NA
Nodocosta;pauli;Incerti_ordinis;?Climatiidae;N;Devonian;Eifelian;393,3;Famennian;358,9;376,1;N;Tamme;Burtnieki ;Europe;X;X;X;;N;1;1;0;0;0;0;0;N;Y;NA
Pechoralepis;adzvensis;Incerti_ordinis;Acritolepidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Saremboy-2 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Pechoralepis;adzvensis;Incerti_ordinis;Acritolepidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;North Saremboy-17 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Pechoralepis;adzvensis;Incerti_ordinis;Acritolepidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Inzyrey-204 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostovicina;applicata;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;S canon Fiord;Red Canyon River;North America;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Nostovicina;athleta;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Kunkojai-12 core;Tilze;Europe;Asia;X;X;;N;0;0;1;1;0;0;0;Y;N;NA
Nostovicina;athleta;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Europe;Asia;X;X;;N;0;0;1;1;0;0;0;Y;N;NA
Nostovicina;curiosa;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Asia;X;X;X;;N;0;0;1;0;0;0;0;Y;N;NA
Nostovicina;curta;Incerti_ordinis;Incertae_familiae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Tareya River;Dolgan layers;Asia;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Nostovicina;halli;Incerti_ordinis;Incertae_familiae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Halls Grav locality;Chester B(j)erg;North America;X;X;X;;N;0;0;1;0;0;0;0;Y;N;NA
Nostovicina;multicostata;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;S canon Fiord;Red Canyon River;North America;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Nostolepis;amplifica;Incerti_ordinis;Climatiidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Ledai?179 borehole;Lapes;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;amplifica;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Kurtuvenai-162 borehole;Jura;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;amplifica;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Nida?44 borehole;Jura;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;arctica;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;S canon Fiord;Red Canyon River;North America;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Nostolepis;consueta;Incerti_ordinis;Climatiidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Ledai?179 borehole;Lapes;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;consueta;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Kurtuvenai-162 borehole;Jura;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;costata;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;Al Qalibah region;Jawf;Europe;Asia;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Nostolepis;costata;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;Saint-Cenere;Saint-Cenere;Europe;Asia;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Nostolepis;decora;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Podemnaya river;Severnaya Zemlya;Asia;X;X;X;;N;1;1;1;0;0;0;0;N;N;NA
Nostovicina;fragila;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Matusevich river;Severnaya Zemlya;Asia;X;X;X;;N;1;1;1;0;0;0;0;N;N;NA
Nostolepis;gaujensis;Incerti_ordinis;Climatiidae;N;Devonian;Givetian;387,7;Frasnian;372,2;379,95;N;Sv?dasai-252 core;Šventoji;Europe;X;X;X;;N;1;0;0;0;0;0;0;Y;N;NA
Nostolepis;gaujensis;Incerti_ordinis;Climatiidae;Y;Devonian;Givetian;387,7;Frasnian;372,2;379,95;N;Karksi outcrop;Burtnieki;Europe;X;X;X;;N;1;0;0;0;0;0;0;Y;N;NA
Nostolepis;gracilis;Incerti_ordinis;Climatiidae;N;Silurian;Pridoli;423;Emsian;393,3;408,15;N;Baltupenai-83 core;Stoniskiai;Europe;North America;Asia;X;;N;0;1;1;1;0;0;0;Y;N;NA
Nostolepis;gracilis;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Emsian;393,3;408,15;N;Ledai?179 borehole;Stoniskiai;Europe;North America;Asia;X;;N;0;1;1;1;0;0;0;Y;N;NA
Nostolepis;gracilis;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Emsian;393,3;408,15;N;Kunkojai-12 core;Tilze;Europe;North America;Asia;X;;N;0;1;1;1;0;0;0;Y;N;NA
Nostolepis;gracilis;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Emsian;393,3;408,15;N;S canon Fiord;Red Canyon River;Europe;North America;Asia;X;;N;0;1;1;1;0;0;0;Y;N;NA
Nostolepis;gracilis;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Emsian;393,3;408,15;N;Oosterhaule;;Europe;North America;Asia;X;;N;0;1;1;1;0;0;0;Y;N;NA
Nostolepis;gracilis;Incerti_ordinis;Climatiidae;Y;Silurian;Pridoli;423;Emsian;393,3;408,15;N;Lijiang County;Shanjiang and Alengchu;Europe;North America;Asia;X;;N;0;1;1;1;0;0;0;Y;N;NA
Nostolepis;infida;Incerti_ordinis;Climatiidae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Tareya River;Wijdeaspsis arctica zone;Asia;X;X;X;;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Nostovicina;guangxiensis;Incerti_ordinis;Incertae_familiae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Errang;Ertang;Asia;X;X;X;;N;0;0;1;1;0;0;0;Y;N;NA
Nostolepis;kernavensis;Incerti_ordinis;Climatiidae;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Saravai-427 borehole;Kernave;Europe;X;X;X;;N;1;1;1;0;0;0;0;Y;N;NA
Nostolepis;kernavensis;Incerti_ordinis;Climatiidae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Stakiai-255 borehole;Kernave;Europe;X;X;X;;N;1;1;1;0;0;0;0;Y;N;NA
Nostolepis;kernavensis;Incerti_ordinis;Climatiidae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Orsha-2 borehole;Kostiukovichy;Europe;X;X;X;;N;1;1;1;0;0;0;0;Y;N;NA
Nostolepis;kernavensis;Incerti_ordinis;Climatiidae;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Pusne-286 borehole;Kernave;Europe;X;X;X;;N;1;1;1;0;0;0;0;Y;N;NA
Nostolepis;kozhymica;Incerti_ordinis;Climatiidae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Kozhym River section;Ovinparma;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;kozhymica;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Vuktyl-58 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;kozhymica;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Vaney Vis-1 borehole;Kumzha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;kozhymica;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Labagan-76 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;kozhymica;Incerti_ordinis;Climatiidae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;North Saremboy-19 borehole;Toravey;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nostolepis;linleyensis;Incerti_ordinis;Climatiidae;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Linley Brook;Downton Castle Sandstone;Europe;X;X;X;;N;0;1;0;0;0;0;0;Y;N;NA
Nostovicina;lacrima;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Central New South Wales;Cookeys Plains;Australia and Oceania;Asia;X;X;;N/S;0;0;1;1;1;1;0;Y;N;NA
Nostovicina;lacrima;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Australia and Oceania;Asia;X;X;;N/S;0;0;1;1;1;1;0;Y;N;NA
Nostovicina;laticristata;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Kunkojai-12 core;Tilze;Europe;X;X;X;;N;0;0;1;1;0;0;0;Y;N;NA
Nostovicina;laticristata;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tomashevka-11 borehole;Domatchevo;Europe;X;X;X;;N;0;0;0;1;0;0;0;Y;N;NA
Nostovicina;laticristata;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Europe;X;X;X;;N;0;0;0;1;0;0;0;Y;N;NA
Nostovicina;multangula;Incerti_ordinis;Incertae_familiae;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Tareya River;Uryun beds;Europe;X;X;X;;N;0;0;1;0;0;0;0;Y;N;NA
Nobilesquama;longipostera;Incerti_ordinis;Incertae_familiae;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Varknavt-5 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nobilesquama;longipostera;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Sed’yaga-3 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nobilesquama;longipostera;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Inzyrey-205 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Nobilesquama;longipostera;Incerti_ordinis;Incertae_familiae;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Ust’-Talota-1 borehole;Khatayakha;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;NA
