GENUS;SPECIES;ORDER;FAMILY;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Psammodus;plenus;Psammodontiformes;Psammodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Psammodus;plenus;Psammodontiformes;Psammodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Greencastle;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Psammodus;porosus;Psammodontiformes;Psammodontidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Psammodus;porosus;Psammodontiformes;Psammodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Ilam Moor;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Psammodus;porosus;Psammodontiformes;Psammodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Belgium;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Psammodus;quadratus;Psammodontiformes;Psammodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Psammodus;rugosus;Psammodontiformes;Psammodontidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;1;1;0;0;N;N;Y
Psammodus;rugosus;Psammodontiformes;Psammodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Bristol;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;1;1;0;0;N;N;Y
Psammodus;rugosus;Psammodontiformes;Psammodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Eglwyseg Rocks;Upper Grey Limestone;Europe;X;X;X;X;N;1;1;1;1;1;0;0;N;N;Y
Psammodus;salopiensis;Psammodontiformes;Psammodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Shropshire;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Psammodus;sp.;Psammodontiformes;Psammodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Dudley;Coal Measures;Europe;North America;Australia and Oceania;X;X;N/S;0;0;0;1;1;1;1;N;N;Y
Psammodus;sp.;Psammodontiformes;Psammodontidae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Lake Lynne Quarry;Greenbrier Limestone;Europe;North America;Australia and Oceania;X;X;N/S;0;0;0;1;1;1;1;N;N;Y
Psammodus;sp.;Psammodontiformes;Psammodontidae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Keokuk;Keokuk Limestone;Europe;North America;Australia and Oceania;X;X;N/S;0;0;0;1;1;1;1;N;N;Y
Psammodus;sp.;Psammodontiformes;Psammodontidae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Hillrose Homestead;Lion Creek;Europe;North America;Australia and Oceania;X;X;N/S;0;0;0;1;1;1;1;N;N;Y
Psammodus;springeri;Psammodontiformes;Psammodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Psammodus;trapeziformis;Psammodontiformes;Psammodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Psammodus;tumidus;Psammodontiformes;Psammodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Neosinacanthus;planispinatus;Sinacanthida;Sinacanthidae;N;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Kalpin;Tataaiertage;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Neosinacanthus;planispinatus;Sinacanthida;Sinacanthidae;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Wuhan;Guodingshan;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Neosinacanthus;planispinatus;Sinacanthida;Sinacanthidae;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Dayong;Rongxi;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Neosinacanthus;sp.;Sinacanthida;Sinacanthidae;N;Silurian;Rhuddanian;443,8;Telychian;433,4;438,6;N;Kalpin;Tataaiertage;Asia;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;N
Neosinacanthus;sp.;Sinacanthida;Sinacanthidae;Y;Silurian;Rhuddanian;443,8;Telychian;433,4;438,6;N;Dayong;Rongxi;Asia;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;N
Sinacanthus;sp.;Sinacanthida;Sinacanthidae;N;Silurian;Rhuddanian;443,8;Telychian;433,4;438,6;N;Dayong;Rongxi;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;sp.;Sinacanthida;Sinacanthidae;Y;Silurian;Rhuddanian;443,8;Telychian;433,4;438,6;N;Leijiatun;Xiushan;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;triangulatus;Sinacanthida;Sinacanthidae;N;Silurian;Sheinwoodian;433,4;Homerian;427,4;430,4;N;Wuhan;Guodingshan;Asia;X;X;X;X;N;0;0;1;1;0;0;0;N;Y;N
Sinacanthus;wuchangensis;Sinacanthida;Sinacanthidae;N;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Wuhan;Guodingshan;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;wuchangensis;Sinacanthida;Sinacanthidae;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Kalpin;Tataaiertage;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;wuchangensis;Sinacanthida;Sinacanthidae;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Bachu;Yimugantawu;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Sinacanthus;wuchangensis;Incerti_ordinis;Sinacanthidae;Y;Silurian;Llandovery;443,8;Homerian;427,4;435,6;N;Mokunak;Imogantu;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;Y;N
Tarimacanthus;bachuensis;Sinacanthida;Sinacanthidae;N;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Bachu;Yimugantawu;Asia;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;N
Tarimacanthus;bachuensis;Sinacanthida;Sinacanthidae;Y;Silurian;Rhuddanian;443,8;Homerian;427,4;435,6;N;Dayong;Rongxi;Asia;X;X;X;X;N;0;1;0;0;0;0;0;N;Y;N
Squatinactis;caudispinatus;Squatinactiformes;Squatinactidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;Y;Cedar Grove Church;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;N
Squatinactis;caudispinatus;Squatinactiformes;Squatinactidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;Y;Supercrop Quarry;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Squatinactis;caudispinatus;Squatinactiformes;Squatinactidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;Y;Becket;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Squatinactis;caudispinatus;Squatinactiformes;Squatinactidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;Y;Central Montana;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Squatinactis;glabrum;Squatinactiformes;Squatinactidae;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Oum El Jerane;;Asia;Africa;X;X;X;N/S;0;0;0;0;0;1;0;N;N;Y
Squatinactis;glabrum;Squatinactiformes;Squatinactidae;Y;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Kale Sardar section;Shishtu;Asia;Africa;X;X;X;N/S;0;0;0;0;0;1;0;N;N;Y
Squatinactis;sp.;Squatinactiformes;Squatinactidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Shahmirzad village;Mobarak;Asia;X;X;X;X;N;0;0;0;1;1;0;0;N;N;Y
Damocles;attenuatus;Symmoriiformes;Falcatidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Damocles;serratus;Symmoriiformes;Falcatidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Damocles;serratus;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Cox-Lancutis;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Damocles;serratus;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus County;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Damocles;serratus;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Haynie Ranch;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Damocles;serratus;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Heath A;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Denaea;cf. D. williamsi;Symmoriiformes;Falcatidae;N;Carboniferous;Serpukhovian;330,9;Bashkirian;315,2;323,05;N;Aksu and Vakhshivardara rivers;Khodzhir-Bulak;Asia;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Denaea;cf. fournieri;Symmoriiformes;Falcatidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Holy Cross Mts;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Denaea;fournieri;Symmoriiformes;Falcatidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Denée;Marbre Noir;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Denaea;saltsmani;Symmoriiformes;Falcatidae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Peru;Indian Cave Sandstone;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;Y
Denaea;saltsmani;Symmoriiformes;Falcatidae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Locality Go-1;Noble limestone;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;Y
Denaea;sp.;Symmoriiformes;Falcatidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;Y;Shahmirzad village;Mobarak;Asia;X;X;X;X;N;0;0;0;1;1;0;0;N;N;Y
Denaea;sp.;Symmoriiformes;Falcatidae;N;Carboniferous;Serpukhovian;330,9;Bashkirian;315,2;323,05;Y;Aksu and Vakhshivardara rivers;Khodzhir-Bulak;Asia;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Denaea;sp.;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Bashkirian;315,2;323,05;Y;Sholokh-Sai;;Asia;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Denaea;williamsi;Symmoriiformes;Falcatidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Cedar Grove Church;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Falcatus;falcatus;Symmoriiformes;Falcatidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus City;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Falcatus;falcatus;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus County;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Falcatus;falcatus;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Falcatus;falcatus;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Becket;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Falcatus;hamatus;Symmoriiformes;Falcatidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Bristol;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Falcatus;proclivus;Symmoriiformes;Falcatidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Kinderhook;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;N
Ozarcus;mapesae;Symmoriiformes;Falcatidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;ARC-07 locality 22;Fayetteville;North America;X;X;X;X;N;0;0;0;1;1;1;0;N;N;N
Stethacanthulus;decorus;Symmoriiformes;Falcatidae;N;Carboniferous;Serpukhovian;330,9;Bashkirian;315,2;323,05;Y;Aksu and Vakhshivardara rivers;Khodzhir-Bulak;Asia;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Stethacanthulus;decorus;Symmoriiformes;Falcatidae;N;Permian;Asselian;298,9;Sakmarian;290,1;294,5;Y;Schugor River;Pseudofusulina urdalensis foraminifer Zone;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Stethacanthulus;decorus;Symmoriiformes;Falcatidae;Y;Permian;Asselian;298,9;Sakmarian;290,1;294,5;Y;Ufa - Chelyabinsk road;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Stethacanthulus;decorus;Symmoriiformes;Falcatidae;N;Permian;Roadian;272,95;Roadian;268,8;270,875;Y;US Highway 180/62;Cutoff;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;N;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Bethel Quarry;Carbondale;North America;Asia;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Logan Quarry;Staunton;North America;Asia;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Hesler Quarry;Linton;North America;Asia;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Aksu and Vakhshivardara rivers;Khodzhir-Bulak;North America;Asia;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;Y;Carboniferous;Serpukhovian;330,9;Moscovian;307;318,95;Y;Bixby;Wewoka;North America;Asia;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Stethacanthulus;meccaensis;Symmoriiformes;Falcatidae;N;Permian;Wordian;268,8;Wordian;265,1;266,95;Y;US Highway 180/62;Bell Canyon;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Stethacanthulus;sp.;Symmoriiformes;Falcatidae;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Hesler Quarry;Linton;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Dwykaselachus;oosthuizeni;Symmoriiformes;Incertae familiae;N;Permian;Artinskian;290,1;Kungurian;272,95;281,525;N;Karoo Region;Prince Albert;Africa;X;X;X;X;S;1;0;0;0;0;0;0;N;N;N
Ferromirum;oukherbouchi;Symmoriiformes;Incertae familiae;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Madene El Mrakib;Ibâouane;Africa;X;X;X;X;S;0;0;0;0;0;1;0;N;N;N
Kawichthys;moodiei;Symmoriiformes;Incertae familiae;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;N;Kansas City;Stranger;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Kungurodus;obliquus;Symmoriiformes;Incertae familiae;N;Permian;Asselian;298,9;Kungurian;273,95;286,425;N;Mechetlino Quarry;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Kungurodus;obliquus;Symmoriiformes;Incertae familiae;Y;Permian;Asselian;298,9;Kungurian;273,95;286,425;N;section 2018;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Kungurodus;obliquus;Symmoriiformes;Incertae familiae;Y;Permian;Asselian;298,9;Kungurian;273,95;286,425;N;Chelyabinsk;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Stemmatias;bicristatus;Symmoriiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;bicristatus;Symmoriiformes;Incertae familiae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;bifurcatus;Symmoriiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;bifurcatus;Symmoriiformes;Incertae familiae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;cheiriformis;Symmoriiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;cheiriformis;Symmoriiformes;Incertae familiae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;compactus;Symmoriiformes;Incertae familiae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;N
Stemmatias;simplex;Symmoriiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;simplex;Symmoriiformes;Incertae familiae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;sp.;Symmoriiformes;Incertae familiae;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Fenton;Knowles Ironstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;Y;N;N
Stemmatias;sp.;Symmoriiformes;Incertae familiae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Fenton;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;Y;N;N
Stemmatias;sp.;Symmoriiformes;Incertae familiae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Collyhurst;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;Y;N;N
Stemmatias;sp.;Symmoriiformes;Incertae familiae;Y;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Low Moor;Better bed coal;Europe;X;X;X;X;N;1;0;0;0;0;0;0;Y;N;N
Stemmatias;symmetricus;Symmoriiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Buffington creek;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Stemmatias;symmetricus;Symmoriiformes;Incertae familiae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;Y;N;N
Akmonistion;zangerli;Symmoriiformes;Symmoriidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Bearsden;Manse Burn;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Bethel Quarry;Carbondale;North America;X;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Court Creek;;North America;X;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Hansen Quarry;Westerville;North America;X;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Logan Quarry;Staunton;North America;X;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Hansen Quarry;Dennis;North America;X;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Fort Calhoun Rock Products Co.;Dennis;North America;X;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Hesler Quarry;Linton;North America;X;X;X;X;N;0;1;0;0;0;1;1;N;N;N
Cobelodus;aculeatus;Symmoriiformes;Symmoriidae;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;Y;Quarry at Weeping Water;Deer Creek;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Orestiacanthus;fergusi;Symmoriiformes;Symmoriidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;N;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;W. Br. Rocky R.;Cleveland Shale;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Trinker's Creek;Cleveland Shale;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Berea;Price;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Berea;Cuyahoga Shale;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Grindstone City;St. Louis limestone;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Waverly;Waverly Black Shale;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Berea;Waverly;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Fergus County;Heath;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;altonensis;Symmoriiformes;Symmoriidae;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Logan Quarry;Staunton;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Stethacanthus;carinatus;Symmoriiformes;Symmoriidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Berea;Price;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;Y;N
Stethacanthus;concavus;Symmoriiformes;Symmoriidae;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;N;Peru;Indian Cave Sandstone;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;Y
Stethacanthus;depressus;Symmoriiformes;Symmoriidae;N;Devonian;Frasnian;382,7;Famennian;358,9;370,8;N;Crawford Co.;Catskill;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Stethacanthus;exilis;Symmoriiformes;Symmoriidae;N;D - C;Famennian;372,2;Tournaisian;346,7;359,45;N;Knob Lick;Huron Shale;North America;X;X;X;X;N;1;1;1;1;0;0;0;N;Y;N
Stethacanthus;exilis;Symmoriiformes;Symmoriidae;Y;D - C;Famennian;372,2;Tournaisian;346,7;359,45;N;Knob Lick;Waverly;North America;X;X;X;X;N;1;1;1;1;0;0;0;N;Y;N
Stethacanthus;humilis;Symmoriiformes;Symmoriidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Knob Lick;Waverly;North America;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Stethacanthus;kentuckianus;Symmoriiformes;Symmoriidae;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Knob Lick;Huron Shale;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;Y;N
Stethacanthus;neilsoni;Symmoriiformes;Symmoriidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;East Kilbride;Manse Burn;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Stethacanthus;productus;Symmoriiformes;Symmoriidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
