COLLECTION,Longitude,Latitude,MID.POINT,GENUS,SPECIES,ORDER,FAMILY,SUBCLASS,GROUP_GINTER,GROUP_GINTER2,TOOTH_PLATE,DUPLICATE,PERIOD,EARLIEST,MAX_DATE,LATEST,MIN_DATE,LAZARUS,FORMATION,CONTINENT.1,CONTINENT.2,CONTINENT.3,CONTINENT.4,CONTINENT.5,HEMISPHERE,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,SCALE_ONLY,FINSPINE_ONLY,TOOTH_ONLY,plng,plat
Soignies,4.1,50.6,341.05,Sandalodus,robustus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,N,,Europe,X,X,X,X,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y,5.0941880467664635,-6.395618494310003
Solniki,15.7,51.7,416.9,Plectrodus,sp.,Ischnacanthiformes,Ischnacanthidae,Stem,NA,NA,N,Y,Silurian,Pridoli,423,Lochkovian,410.8,N,Beyrichienkalk,Europe,X,X,X,X,N,1,0,1,0,0,0,0,N,N,NA,1.713823489847435,-19.453333993692514
Solniki,15.7,51.7,419.1,Poracanthodes,punctatus,Ischnacanthiformes,Poracanthodidae,Stem,NA,NA,N,N,Silurian,Gorstian,427.4,Lochkovian,410.8,Y,Beyrichienkalk,Asia,North America,Europe,X,X,N,1,1,1,1,1,1,0,N,N,NA,0.5061916615953286,-23.348930049275477
Sontra-Hornel coppermine,9.9,51.1,275.401,Wodnika,striatula,Incerti ordinis,Sphenacanthidae,Elasmobranchii,Euselachii,Elasmobranchii,N,Y,Permian,Asselian,298.9,Changhsingian,252,N,Werra,Europe,X,X,X,X,N,0,0,0,0,0,1,1,N,N,N,28.243998727263268,16.842936735906026
Soureillé d'Izarne,3.3,43.6,365.55,Phoebodus,limpidus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,N,,Europe,Africa,X,X,X,N/S,0,0,0,1,1,0,0,N,N,Y,8.281971716637967,-33.62658222389246
Soureillé d'Izarne,3.3,43.6,365.55,Thrinacodus,tranquillus,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,N,,Europe,Asia,Africa,X,X,N/S,0,0,0,1,1,0,0,N,N,Y,8.281971716637967,-33.62658222389246
South Africa,21.8,-33.3,400.45,Gydoselache,oosthuizeni,Incerti ordinis,Pucapampellidae,Stem,NA,?,,N,Devonian,Emsian,407.6,Emsian,393.3,N,Gydo,Africa,X,X,X,X,S,0,0,0,1,1,0,0,N,N,N,177.51271768380897,-64.06688264978209
south Lanarkshire,-3.8,55.6,338.8,Tanaodus,wisei,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,N,,Europe,X,X,X,X,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y,1.0024351176754582,-2.1505145024946297
southern Ahaggar,5.7,19.5,400.45,Tassiliodus,lessardi,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Emsian,407.6,Emsian,393.3,N,Oued Felaou,Africa,X,X,X,X,S,0,1,1,1,0,0,0,N,N,N,-2.2340328860915797,-61.631615313876765
Southern Ahaggar,5.9,20.4,400.45,Milesacanthus,ancestralis,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Emsian,393.3,N,Oued Felaou,Asia,Africa,X,X,,N/S,0,1,1,1,0,0,0,N,N,NA,-1.466624478378116,-60.78972228729258
Spencer,-86.8,39.3,334.95,Antliodus,arcuatus,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Serpukhovian,323.2,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,1,1,0,0,N,N,Y,-30.676155635529156,-8.314966992474298
Spokojnaya river,95.9,79.8,407.55,Poracanthodes,punctatus,Ischnacanthiformes,Poracanthodidae,Stem,NA,NA,N,Y,Silurian,Gorstian,427.4,Eifelian,387.7,Y,Severnaya Zemlya,Asia,North America,Europe,X,X,N,1,1,1,1,1,1,0,N,N,NA,-52.991890096338025,12.2123890364911
Spokojnaya river,95.9,79.8,415,Acanthacanthus,ornatus,Incerti_ordinis,Climatiidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,N,Severnaya Zemlya,Asia,X,X,X,,N,1,1,1,0,0,0,0,N,N,NA,-58.709272827093855,14.101878334828584
Spokojnaya river,95.9,79.8,415,Acritolepis,ushakovi,Incerti_ordinis,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,N,Severnaya Zemlya,Asia,X,X,X,X,N,1,1,1,0,0,0,0,N,N,NA,-58.709272827093855,14.101878334828584
Spokojnaya river,95.9,79.8,415,Peregrinosquama,costata,Incerti_ordinis,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,Y,Severnaya Zemlya,Asia,X,X,X,X,N,1,1,1,0,0,0,0,Y,N,NA,-58.709272827093855,14.101878334828584
Spokojnaya river,95.9,79.8,422.4,Poracanthodes,sp.,Ischnacanthiformes,Poracanthodidae,Stem,NA,NA,N,Y,S - D,Ludfordian,425.6,Pridoli,419.2,N,Severnaya Zemlya,Europe,Asia,X,X,X,N,1,1,1,0,0,0,0,N,N,NA,-64.9101990018801,17.355252124566103
Spring Creek,-99.7,33,291.2,Barbclabornia,luedersensis,Bransonelliformes,Incertae familiae,Elasmobranchii,Xenacanthimorpha,Elasmobranchii,N,Y,Permian,Asselian,298.9,Artinskian,283.5,N,Lueders,North America,X,X,X,X,N,1,1,0,0,0,0,0,N,N,Y,-30.655570529817624,1.1130910339113917
Springfield,-89.7,39.8,311.05,Depranacanthus,anceps,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,N,Coal Measures,North America,X,X,X,X,N,NA,NA,NA,NA,NA,NA,NA,N,Y,N,-22.32905253483377,-1.3595316080680853
Springfield,-89.7,39.8,329.4,Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,N,Coal Measures,North America,X,X,X,X,N,0,1,1,1,1,0,0,Y,N,N,-27.2473397975486,-3.0901685923924833
St_Julian,7.5,49.6,301.3,Triodus,palatinus,Xenacanthiformes,Xenacanthidae,Elasmobranchii,Xenacanthimorpha,Elasmobranchii,N,N,Carboniferous,Gzhelian,303.7,Gzhelian,298.9,N,Lauterecken,Europe,X,X,X,X,N,1,0,0,0,0,0,0,N,N,Y,23.72047511391142,7.14832022379778
St. Andrews,-2.8,56.3,341.05,Sphenacanthus,fifensis,Incerti ordinis,Sphenacanthidae,Elasmobranchii,Euselachii,Elasmobranchii,N,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,N,Calciferous Sandstone Series,Europe,X,X,X,X,N,NA,NA,NA,NA,NA,NA,NA,N,Y,N,-1.17418134148664,-3.191824716409277
St. Arnaud Hills,-108.6,75.8,283.85,Helicoprion,davisi,Eugeneodontiformes,Helicoprionidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Permian,Asselian,298.9,Roadian,268.8,N,Assistance,North America,Asia,Australia and Oceania,X,X,N/S,1,1,1,1,1,1,1,N,N,Y,-4.219481944323547,38.893940141357405
St. Charles,-93.8,41.3,329.4,Petrodus,occidentalis,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,N,,North America,X,X,X,X,N,0,0,1,1,0,0,0,Y,N,N,-28.912668472438114,-0.06011221014290769
St. Charles,-93.8,41.3,329.4,Petrodus,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,Y,Hertha Limestona,North America,X,X,X,X,N,0,1,1,1,1,0,0,Y,N,N,-28.912668472438114,-0.06011221014290769
St. Louis,-90.2,38.6,330.95,Saivodus,striatus,Ctenacanthiformes,Incertae familiae,Elasmobranchii,Cladodontomorphi,Elasmobranchii,,Y,Carboniferous,Visean,346.7,Bashkirian,315.2,N,St. Louis limestone,Europe,North America,X,X,X,N,1,1,1,0,0,0,0,N,N,Y,-29.423097805656546,-4.52539870200072
St. Louis,-90.2,38.6,334.95,Psammodus,angularis,Psammodontiformes,Psammodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Serpukhovian,323.2,N,St. Louis limestone,Europe,North America,X,X,X,N,1,1,1,1,1,1,1,N,N,Y,-33.285966717208474,-7.422089736796447
St. Louis,-90.2,38.6,338.8,Cochliodus,sancti-ludovici,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Cochliodus,liratus,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Ctenacanthus,littoni,Ctenacanthiformes,Ctenacanthidae,Elasmobranchii,Cladodontomorphi,Elasmobranchii,,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,Y,N,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Polyrhizodus,princeps,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Erismacanthus,formosus,Menaspiformes,Incertae familiae,Holocephali,Euchondrocephali,Euchondrocephali,Y,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,Y,N,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Ctenacanthus,dentatus,Ctenacanthiformes,Ctenacanthidae,Elasmobranchii,Cladodontomorphi,Elasmobranchii,,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,Y,N,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Cladodus,elegans,Ctenacanthiformes,Ctenacanthidae,Elasmobranchii,Cladodontomorphi,Elasmobranchii,,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,Europe,North America,X,X,X,N,0,1,1,1,1,0,0,N,N,N,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Desmiodus,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,N,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Chomatodus,inconstans,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,1,1,1,1,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Janassa,sp.,Petalodontiformes,Janassidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Asteroptychius,sp.,Ctenacanthiformes,Incertae familiae,Elasmobranchii,Cladodontomorphi,Elasmobranchii,,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,Europe,North America,X,X,X,N,1,1,1,0,0,0,0,N,Y,N,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Sandalodus,sp.,Cochliodontiformes,Cochliodontidae,Holocephali,Euchondrocephali,Euchondrocephali,Y,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,1,1,1,1,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Geisacanthus,stellatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,Y,N,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Desmiodus,tumidus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Acondylacanthus,burlingtonensis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,Y,N,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Chomatodus,incrassatus,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Chomatodus,insignis,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Polyrhizodus,digitatus,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,Y,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,338.8,Polyrhizodus,littoni,Petalodontiformes,Petalodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Visean,346.7,Visean,330.9,N,St. Louis limestone,North America,X,X,X,X,N,0,1,1,0,0,0,0,N,N,Y,-37.08367707021207,-10.128564392930341
St. Louis,-90.2,38.6,345.4,Helodus,angulatus,Helodontiformes,Helodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Visean,330.9,N,Warsaw Limestone,North America,X,X,X,X,N,0,1,1,1,1,1,1,N,N,Y,-45.47232824096516,-16.699948877316995
St. Louis,-90.2,38.6,345.4,Helodus,coniculus,Helodontiformes,Helodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Tournaisian,358.9,Visean,330.9,N,St. Louis limestone,North America,Asia,X,X,X,N,0,1,1,1,1,1,1,N,N,Y,-45.47232824096516,-16.699948877316995
St. Louis,-90.2,38.6,351.55,Ctenacanthus,sp.,Ctenacanthiformes,Ctenacanthidae,Elasmobranchii,Cladodontomorphi,Elasmobranchii,,Y,D - C,Famennian,372.2,Visean,330.9,Y,St. Louis limestone,North America,Australia and Oceania,X,X,X,N/S,0,1,1,1,1,1,1,N,N,N,-53.585605569872385,-21.962608776378612
St. Petersburg,30.3,59.9,376.1,Diplacanthus,sp.,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Famennian,358.9,N,R. Ischora,Europe,X,X,X,,N,1,0,0,0,0,0,0,N,N,NA,-18.192919656464937,-5.470122960907601
Staciunai-8 core,23.6,55.9,407.55,Poracanthodes,punctatus,Ischnacanthiformes,Poracanthodidae,Stem,NA,NA,N,Y,Silurian,Gorstian,427.4,Eifelian,387.7,Y,Tilze,Asia,North America,Europe,X,X,N,1,1,1,1,1,1,0,N,N,NA,-30.441861124417454,-11.056299510265218
Staffordshire,-2.1,52.9,315.1,Edestus,triserratus,Eugeneodontiformes,Edestidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Bashkirian,323.2,Moscovian ,307,N,,Europe,North America,X,X,X,N,NA,NA,NA,NA,NA,NA,NA,N,N,N,15.98189421313873,3.8457936684890273
Staffordshire,-2.1,52.9,328.9,Gyracanthus ,formosus,Incerti_ordinis,Gyracanthidae,Stem,NA,NA,N,N,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,?,Deep Mine Ironstone,Europe,X,X,X,X,N,1,0,0,0,0,0,0,N,Y,NA,11.798065099904319,1.4407237870326441
Staffordshire,-2.1,52.9,329.4,Sphenacanthus,hybodoides,Incerti ordinis,Sphenacanthidae,Elasmobranchii,Euselachii,Elasmobranchii,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,N,Coal Measures,Europe,X,X,X,X,N,1,1,1,0,0,0,0,N,N,N,11.577342556777753,1.436595344279275
Staffordshire,-2.1,52.9,329.4,Orthacanthus,gibbosus,Xenacanthiformes,Diplodoselachidae,Elasmobranchii,Xenacanthimorpha,Elasmobranchii,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,N,Coal Measures,Europe,North America,X,X,X,N,1,0,0,0,0,0,0,N,N,N,11.577342556777753,1.436595344279275
Stakiai-255 borehole,25.2,55.6,390.5,Nostolepis,kernavensis,Incerti_ordinis,Climatiidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Eifelian,387.7,N,Kernave,Europe,X,X,X,,N,1,1,1,0,0,0,0,Y,N,NA,-22.632171659084683,-8.996247749096744
Stakiai-255 borehole,25.2,55.6,390.5,Cheiracanthoides,proprius,Incerti_ordinis,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Eifelian,387.7,N,Kernave,Europe,X,X,X,,N,1,1,0,0,0,0,0,Y,N,NA,-22.632171659084683,-8.996247749096744
Standard Oil Company locality AR.25.58,-125.8,68.2,400.45,Melanoacanthus,minutus,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Emsian,393.3,N,Bear Rock,North America,X,X,X,,N,0,1,0,0,0,0,0,N,N,NA,-70.915773061904,0.5751271665827016
Steeple House Quarry,-1.6,53.1,329.4,Petrodus,patelliformis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,N,Carboniferous Limestone,Europe,North America,X,X,X,N,0,1,0,1,1,0,0,Y,N,N,11.786099099890528,1.7315504100373158
Steeple House Quarry,-1.6,53.1,329.4,Petrodus,patelliformis,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,N,Cawdor Limestone,Europe,North America,X,X,X,N,0,1,0,1,1,0,0,Y,N,N,11.786099099890528,1.7315504100373158
Steeple House Quarry,-1.6,53.1,338.8,Cooleyella,fordi,Incerti ordinis,Anachronistidae,Elasmobranchii,Euselachii,Elasmobranchii,N,N,Carboniferous,Visean,346.7,Visean,330.9,N,Cawdor Limestone,Europe,X,X,X,X,N,0,0,0,1,1,0,0,N,N,Y,3.1735159804148867,-3.937211275269756
Steeple House Quarry,-1.6,53.1,338.8,Carcharopsis,prototypus,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,N,Carboniferous,Visean,346.7,Visean,330.9,N,Eyam Limestone,Europe,X,X,X,X,N,0,0,0,1,1,0,0,N,N,Y,3.1735159804148867,-3.937211275269756
Steeple House Quarry,-1.6,53.1,345.4,Lissodus,wirksworthensis,Hybodontiformes,Incertae familiae,Elasmobranchii,Euselachii,Elasmobranchii,N,N,Carboniferous,Tournaisian,358.9,Visean,330.9,N,Cawdor Limestone,Europe,Asia,X,X,X,N,0,0,0,1,1,0,0,N,N,Y,-4.363307860624621,-10.347931902611347
Steeple House Quarry,-1.6,53.1,351.55,Thrinacodus,ferox,Phoebodontiformes,Phoebodontidae,Elasmobranchii,NA,Elasmobranchii,N,N,D -C,Famennian,372.2,Visean,330.9,N,Cawdor Limestone,Europe,Asia,X,X,X,N,0,0,0,1,1,0,0,N,N,Y,-11.127348909591202,-16.253599277567073
Steeple Pasture,-106,42.7,311.05,Heslerodus,divergens,Ctenacanthiformes,Heslerodidae,Elasmobranchii,Cladodontomorphi,Elasmobranchii,N,Y,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,Y,,Europe,North America,X,X,X,N,0,1,0,0,0,1,1,N,N,N,-30.780468962711943,7.9687659920390495
Steinbruch am Euelsberg,6.5,50.2,397.65,Wetteldorfia,triangula,Incerti_ordinis,Climatiidae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Eifelian,387.7,N,Wetteldorf,Europe,X,X,X,X,N,0,1,1,1,1,0,0,Y,N,NA,-30.7768088574484,-25.360640735390525
Steinbruch am Euelsberg,6.5,50.2,405.35,Pruemolepis,wellsi,Incerti_ordinis,Climatiidae,Stem,NA,NA,N,Y,S - D,Pridoli,423,Eifelian,387.7,Y,Wetteldorf,Europe,X,X,X,X,N,0,1,1,1,1,0,0,Y,N,NA,-31.82917310096997,-23.864530749797613
Steve's old mine dump,-87.2,39.8,311.1,Caseodus,eatoni,Eugeneodontiformes,Caseodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,Y,Carboniferous,Moscovian ,315.2,Moscovian ,307,N,Logan Quarry Shale,North America,X,X,X,X,N,0,1,0,0,0,0,0,N,N,N,-20.645420037791204,-2.291416880736257
Stone quarry Heider,7.3,50.9,402.05,Striacanthus,overathensis,Incerti_ordinis,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Pragian,410.8,Emsian,393.3,N,Wahnbachschichten,Europe,X,X,X,,N,0,1,1,1,1,0,0,N,Y,NA,-32.29375961354481,-24.786531976462832
Stone quarry Heider,7.3,50.9,409.2,Machaeracanthus,kayseri,Incerti_ordinis,Machaeracanthidae,Stem,NA,NA,N,N,Devonian,Pragian,410.8,Pragian,407.6,N,Wahnbachschichten,Europe,X,X,X,X,N,0,1,1,0,0,0,0,N,Y,NA,-31.72717197687017,-21.02393133867979
Stone quarry Heider,7.3,50.9,409.2,Gyracanthus,convexus,Incerti_ordinis,Gyracanthidae,Stem,NA,NA,N,N,Devonian,Pragian,410.8,Pragian,407.6,?,Wahnbachschichten,Europe,X,X,X,X,N,0,1,1,0,0,0,0,N,Y,NA,-31.72717197687017,-21.02393133867979
Stone quarry Heider,7.3,50.9,409.2,Onchus,major,Incerti_ordinis,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Pragian,410.8,Pragian,407.6,N,Wahnbachschichten,Europe,X,X,X,X,N,0,1,1,0,0,0,0,N,Y,NA,-31.72717197687017,-21.02393133867979
Stone quarry Köster,7.5,51.3,390.5,Atopacanthus,ambrockensis,Ischnacanthiformes,Ischnacanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Eifelian,387.7,N,Brandenberg-Schichten,Europe,X,X,X,X,N,1,1,0,0,0,0,0,N,N,NA,-26.208398964354064,-19.800652785459718
Stoniskiai-1 borehole,21.8,55.2,416.9,Endemolepis,inconstans,Incerti_ordinis,Climatiidae,Stem,NA,NA,N,N,S - D,Pridoli,423,Lochkovian,410.8,N,Jura,Europe,X,X,X,,N,0,1,1,1,1,0,0,Y,N,NA,-40.646659756558655,-12.116416192690485
Stoniskiai-1 borehole,21.8,55.2,421.1,Vesperalia,perplexa,Incerti_ordinis,Vesperaliidae,Stem,NA,NA,N,N,Silurian,Pridoli,423,Pridoli,419.2,N,Jura,Europe,X,X,X,X,N,0,0,1,1,1,0,0,Y,N,NA,-46.84018007762424,-11.998766578224888
Straiton,-3.2,55.9,338.8,Diplodoselache,woodi,Xenacanthiformes,Diplodoselachidae,Elasmobranchii,Xenacanthimorpha,Elasmobranchii,N,Y,Carboniferous,Visean,346.7,Visean,330.9,N,Dunnet Shale,Europe,X,X,X,X,N,1,1,1,0,0,0,0,N,N,N,1.1986294697839581,-1.7435999002708997
Straiton,-3.2,55.9,338.8,Acanthodes,sulcatus,Acanthodiiformes,Acanthodidae,Stem,NA,NA,N,Y,Carboniferous,Visean,346.7,Visean,330.9,N,Dunnet Shale,Europe,X,X,X,,N,1,1,1,0,0,0,0,N,N,NA,1.1986294697839581,-1.7435999002708997
Stromatoporoid Camp,125.7,-18.7,377.45,Halimacanthodes,ahlbergi,Acanthodiiformes,Howittacanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,N,Gogo,Australia and Oceania,X,X,X,,S,0,0,0,1,1,1,0,N,N,NA,119.27572425858723,-18.547825899930846
Stromness,-3.3,59,388,Cheiracanthus,sp.,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,?,Middle Old Red Sandstone,Europe,X,X,X,,N,1,0,0,0,0,0,0,N,N,NA,-35.1180200969224,-17.066416635506847
Stromness,-3.3,59,405.05,Rhadinacanthus (Diplacanthus),longispinus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,S - D,Gorstian,427.4,Givetian,382.7,NA,Middle Old Red Sandstone,Europe,X,X,X,,N,1,0,1,0,0,0,0,N,N,NA,-42.665702556566814,-20.93726468973637
Strydomsvlei,55.5,30.1,344.9,Acanthodes,sp.,Acanthodiiformes,Acanthodidae,Stem,NA,NA,N,Y,Carboniferous,Tournaisian,359.9,Visean,330.9,Y,,Australia and Oceania,X,X,X,,N/S,1,1,0,0,0,0,0,N,N,NA,54.90806401434622,-38.590239270785986
Subate-2 borehole,25.9,56,397.65,Ptychodictyon,ancestralis,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Eifelian,387.7,N,Rezekne horizon,Europe,X,X,X,,N,1,1,0,0,0,0,0,Y,N,NA,-27.433218153183063,-12.797675626835831
Summit Lancashire,-2.1,53.7,341.05,Euctenodopsis,tenuis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,N,Millstone Grit,Europe,X,X,X,X,N,NA,NA,NA,NA,NA,NA,NA,N,Y,N,0.2673302720337786,-5.395221499870379
Supercrop Quarry,-108.9,47,327.05,Orestiacanthus,fergusi,Symmoriiformes,Symmoriidae,Holocephali,Cladodontomorphi,Elasmobranchii,N,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,N,Heath,North America,X,X,X,X,N,0,0,1,1,1,0,0,N,N,N,-32.18726120661044,11.2437956975792
Supercrop Quarry,-108.9,47,327.05,Petalorhynchus,beargulchensis,Petalodontiformes,Pristodontidae,Holocephali,Euchondrocephali,Euchondrocephali,N,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,N,Heath,North America,X,X,X,X,N,0,0,1,1,1,0,0,N,N,N,-32.18726120661044,11.2437956975792
